subject,count,KDT.1,PPT.1,PRT.1,RPT.1,RRT.1,KDT(n+1).1,FA.1,FA(n+1).1,KDT.2,PPT.2,PRT.2,RPT.2,RRT.2,KDT(n+1).2,FA.2,FA(n+1).2,KDT.3,PPT.3,PRT.3,RPT.3,RRT.3,KDT(n+1).3,FA.3,FA(n+1).3,KDT.4,PPT.4,PRT.4,RPT.4,RRT.4,KDT(n+1).4,FA.4,FA(n+1).4,KDT.5,PPT.5,PRT.5,RPT.5,RRT.5,KDT(n+1).5,FA.5,FA(n+1).5,KDT.6,PPT.6,PRT.6,RPT.6,RRT.6,KDT(n+1).6,FA.6,FA(n+1).6,KDT.7,PPT.7,PRT.7,RPT.7,RRT.7,KDT(n+1).7,FA.7,FA(n+1).7,KDT.8,PPT.8,PRT.8,RPT.8,RRT.8,KDT(n+1).8,FA.8,FA(n+1).8,KDT.9,PPT.9,PRT.9,RPT.9,RRT.9,KDT(n+1).9,FA.9,FA(n+1).9,KDT.10,PPT.10,PRT.10,RPT.10,RRT.10,KDT(n+1).10,FA.10,FA(n+1).10,KDT.11,PPT.11,PRT.11,RPT.11,RRT.11,KDT(n+1).11,FA.11,FA(n+1).11,KDT.12,PPT.12,PRT.12,RPT.12,RRT.12,KDT(n+1).12,FA.12,FA(n+1).12,KDT.13,PPT.13,PRT.13,RPT.13,RRT.13,KDT(n+1).13,FA.13,FA(n+1).13,KDT.14,PPT.14,PRT.14,RPT.14,RRT.14,KDT(n+1).14,FA.14,FA(n+1).14,KDT.15,PPT.15,PRT.15,RPT.15,RRT.15,KDT(n+1).15,FA.15,FA(n+1).15,KDT.16,PPT.16,PRT.16,RPT.16,RRT.16,KDT(n+1).16,FA.16,FA(n+1).16
USER106,10,60267000,263564000,326434000,203297000,326434000,62870000,0.14901961,0.16078432,62870000,467771000,546915000,404901000,546915000,79144000,0.16078432,0.121568635,79144000,344585000,423933000,265441000,423933000,79348000,0.121568635,0.1254902,79348000,297943000,361304000,218595000,361304000,63361000,0.1254902,0.1254902,63361000,158347000,221317000,94986000,221317000,62970000,0.1254902,0.13333334,62970000,188918000,251788000,125948000,251788000,62870000,0.13333334,0.1137255,62870000,158130000,237119000,95260000,237119000,78989000,0.1137255,0.12941177,78989000,266973000,330014000,187984000,330014000,63041000,0.12941177,0.11764707,63041000,189001000,284504000,125960000,284504000,95503000,0.11764707,0.12941177,95503000,1571312000,1631477000,1475809000,1631477000,60165000,0.12941177,0.13333334,60165000,279036000,374606000,218871000,374606000,95570000,0.13333334,0.13333334,95570000,206474000,318441000,110904000,318441000,111967000,0.13333334,0.10980393,111967000,253235999,332408999,141268999,332408999,79173000,0.10980393,0.1254902,79173000,251708000,330842000,172535000,330842000,79134000,0.1254902,0.14509805,79134000,251728000,314734000,172594000,314734000,63006000,0.14509805,0.15686275,63006000,467538001,530798001,404532001,530798001,63260000,0.15686275,0.1137255
USER107,1,141859998,951595995,1093930997,809735997,1093930997,142335002,0.14901961,0.14901961,142335002,1354378002,1464108003,1212043000,1464108003,109730001,0.14901961,0.14901961,109730001,1012163998,1122098001,902433997,1122098001,109934003,0.14901961,0.15294118,109934003,780181001,971727002,670246998,971727002,191546001,0.15294118,0.15294118,191546001,707611001,866288001,516065000,866288001,158677000,0.15294118,0.15294118,158677000,671876000,849418000,513199000,849418000,177542000,0.15294118,0.15686275,177542000,708818000,867580000,531276000,867580000,158762000,0.15686275,0.15686275,158762000,782634000,908407001,623872000,908407001,125773001,0.15686275,0.16862746,125773001,889103001,1047839001,763330000,1047839001,158736000,0.16862746,0.15686275,158736000,875836997,1017598000,717100997,1017598000,141761003,0.15686275,0.15294118,141761003,920681002,1046819002,778919999,1046819002,126138000,0.15294118,0.16078432,126138000,904431000,1047160001,778293000,1047160001,142729001,0.16078432,0.15294118,142729001,1479240001,1622185001,1336511000,1622185001,142945000,0.15294118,0.16470589,142945000,1014129000,1139826000,871184000,1139826000,125697000,0.16470589,0.16470589,125697000,437348000,517094000,311651000,517094000,79746000,0.16470589,0.16470589,79746000,1632580999,1742098000,1552834999,1742098000,109517001,0.16470589,0.16078432
USER107,2,125370000,1291462001,1433608999,1166092001,1433608999,142146998,0.15294118,0.16862746,142146998,1307892998,1433639998,1165746000,1433639998,125747000,0.16862746,0.15686275,125747000,889192002,1047839000,763445002,1047839000,158646998,0.15686275,0.16078432,158646998,829599999,1003950997,670953001,1003950997,174350998,0.16078432,0.16470589,174350998,641068998,835147998,466718000,835147998,194079000,0.16470589,0.15686275,194079000,614237000,807867000,420158000,807867000,193630000,0.15686275,0.16078432,193630000,661136000,839086000,467506000,839086000,177950000,0.16078432,0.16470589,177950000,724626000,850882000,546676000,850882000,126256000,0.16470589,0.17254902,126256000,1371400003,1527894001,1245144003,1527894001,156493998,0.17254902,0.16078432,156493998,857093998,983628998,700600000,983628998,126535000,0.16078432,0.16470589,126535000,858161999,1001185000,731626999,1001185000,143023001,0.16470589,0.16470589,143023001,921104000,1048076000,778080999,1048076000,126972000,0.16470589,0.15686275,126972000,624292000,801663000,497320000,801663000,177371000,0.15686275,0.15686275,177371000,567099000,712071000,389728000,712071000,144972000,0.15686275,0.16470589,144972000,534167000,678961000,389195000,678961000,144794000,0.16470589,0.17254902,144794000,1356845999,1450595001,1212051999,1450595001,93749002,0.17254902,0.15686275
USER107,3,142500999,1013635000,1140383000,871134001,1140383000,126748000,0.13333334,0.15294118,126748000,672815000,782916000,546067000,782916000,110101000,0.15294118,0.14117648,110101000,1136373000,1311266000,1026272000,1311266000,174893000,0.14117648,0.15294118,174893000,672575000,866334000,497682000,866334000,193759000,0.15294118,0.14509805,193759000,552098000,778188000,358339000,778188000,226090000,0.14509805,0.15686275,226090000,615792000,792905000,389702000,792905000,177113000,0.15686275,0.15686275,177113000,613810000,759049000,436697000,759049000,145239000,0.15686275,0.15686275,145239000,643394000,787767000,498155000,787767000,144373000,0.15686275,0.16470589,144373000,706533000,848798000,562160000,848798000,142265000,0.16470589,0.14901961,142265000,1013979998,1155933999,871714998,1155933999,141954001,0.14901961,0.14901961,141954001,562502001,739655001,420548000,739655001,177153000,0.14901961,0.14901961,177153000,1142879001,1300683001,965726001,1300683001,157804000,0.14901961,0.15294118,157804000,608688000,737194000,450884000,737194000,128506000,0.15294118,0.15294118,128506000,409647000,554069000,281141000,554069000,144422000,0.15294118,0.16078432,144422000,425375000,553481000,280953000,553481000,128106000,0.16078432,0.15294118,128106000,984412998,1094110000,856306998,1094110000,109697002,0.15294118,0.13725491
USER107,4,141786999,703616999,846587999,561830000,846587999,142971000,0.14901961,0.14901961,142971000,982760999,1142227001,839789999,1142227001,159466002,0.14901961,0.14509805,159466002,1000097999,1159096001,840631997,1159096001,158998002,0.14509805,0.14901961,158998002,967907001,1111202004,808908999,1111202004,143295003,0.14901961,0.16078432,143295003,563326003,773526003,420031000,773526003,210200000,0.16078432,0.15686275,210200000,553515000,763591000,343315000,763591000,210076000,0.15686275,0.14901961,210076000,599521000,777206000,389445000,777206000,177685000,0.14901961,0.15686275,177685000,878853996,1037829999,701168996,1037829999,158976003,0.15686275,0.16078432,158976003,720439003,863150003,561463000,863150003,142711000,0.16078432,0.14901961,142711000,828781001,987558001,686070001,987558001,158777000,0.14901961,0.14901961,158777000,1277890999,1452731999,1119113999,1452731999,174841000,0.14901961,0.14901961,174841000,845565999,1004054999,670724999,1004054999,158489000,0.14901961,0.14117648,158489000,967962999,1126491000,809473999,1126491000,158528001,0.14117648,0.15686275,158528001,532367001,677103001,373839000,677103001,144736000,0.15686275,0.14901961,144736000,580647001,709028001,435911001,709028001,128381000,0.14901961,0.16078432,128381000,830100000,1004743000,701719000,1004743000,174643000,0.16078432,0.14901961
USER107,5,142215000,843688000,1002164000,701473000,1002164000,158476000,0.14901961,0.16078432,158476000,1107733999,1282364999,949257999,1282364999,174631000,0.16078432,0.14901961,174631000,721011000,879935000,546380000,879935000,158924000,0.14901961,0.15294118,158924000,656469000,866752000,497545000,866752000,210283000,0.15294118,0.15686275,210283000,599673000,826426000,389390000,826426000,226753000,0.15686275,0.15686275,226753000,615920000,809510000,389167000,809510000,193590000,0.15686275,0.15686275,193590000,614666000,808557000,421076000,808557000,193891000,0.15686275,0.15294118,193891000,879791001,1038495001,685900001,1038495001,158704000,0.15294118,0.16470589,158704000,813488998,972340999,654784998,972340999,158852001,0.16470589,0.14509805,158852001,1387224003,1545822003,1228372002,1545822003,158598000,0.14509805,0.14901961,158598000,844335000,1003133998,685737000,1003133998,158798998,0.14901961,0.14901961,158798998,1293625999,1452229999,1134827001,1452229999,158604000,0.14901961,0.14901961,158604000,640776000,866902000,482172000,866902000,226126000,0.14901961,0.14117648,226126000,661906000,855839000,435780000,855839000,193933000,0.14117648,0.15686275,193933000,614320000,775125000,420387000,775125000,160805000,0.15686275,0.16470589,160805000,785366000,911118999,624561000,911118999,125752999,0.16470589,0.14901961
USER107,6,141643998,827440998,985615998,685797000,985615998,158175000,0.15294118,0.16078432,158175000,874957998,1082793999,716782998,1082793999,207836001,0.16078432,0.13333334,207836001,893541002,1068292002,685705001,1068292002,174751000,0.13333334,0.15294118,174751000,845619999,1036897000,670868999,1036897000,191277001,0.15294118,0.14901961,191277001,595908000,806360000,404630999,806360000,210452000,0.14901961,0.16470589,210452000,568776000,762500000,358324000,762500000,193724000,0.16470589,0.15294118,193724000,613969001,808787001,420245001,808787001,194818000,0.15294118,0.15294118,194818000,771362000,913377999,576544000,913377999,142015999,0.15294118,0.16470589,142015999,796965000,972158000,654949001,972158000,175193000,0.16470589,0.14117648,175193000,1031012006,1173553999,855819006,1173553999,142541993,0.14117648,0.15294118,142541993,735369993,894023993,592828000,894023993,158654000,0.15294118,0.15686275,158654000,798804000,957093000,640150000,957093000,158289000,0.15686275,0.14509805,158289000,625084000,835050000,466795000,835050000,209966000,0.14509805,0.14901961,209966000,583882000,761337000,373916000,761337000,177455000,0.14901961,0.15294118,177455000,739705001,865206001,562250001,865206001,125501000,0.15294118,0.16078432,125501000,796250000,922087000,670749000,922087000,125837000,0.16078432,0.15294118
USER107,7,142243003,843530001,1002106003,701286998,1002106003,158576002,0.14509805,0.15294118,158576002,797834002,988985002,639258000,988985002,191151000,0.15294118,0.13333334,191151000,891231999,1100375999,700080999,1100375999,209144000,0.13333334,0.13725491,209144000,722025000,916128001,512881000,916128001,194103001,0.13725491,0.14901961,194103001,582804000,792699000,388700999,792699000,209895000,0.14901961,0.16078432,209895000,614758000,841061000,404863000,841061000,226303000,0.16078432,0.15686275,226303000,615570000,826048000,389267000,826048000,210478000,0.15686275,0.15686275,210478000,1113262001,1288110001,902784001,1288110001,174848000,0.15686275,0.14901961,174848000,1062195996,1253208000,887347996,1253208000,191012004,0.14901961,0.14901961,191012004,938972003,1096996005,747959999,1096996005,158024002,0.14901961,0.15294118,158024002,766745002,941759002,608721000,941759002,175014000,0.15294118,0.14901961,175014000,830149996,971959998,655135996,971959998,141810002,0.14901961,0.14901961,141810002,500447003,677698003,358637001,677698003,177251000,0.14901961,0.14901961,177251000,659429000,804362000,482178000,804362000,144933000,0.14901961,0.15686275,144933000,503084000,615349000,358151000,615349000,112265000,0.15686275,0.15686275,112265000,937370997,1079789999,825105997,1079789999,142419002,0.15686275,0.14901961
USER107,8,142236000,765971000,941132999,623735000,941132999,175161999,0.14901961,0.15686275,175161999,1093257001,1252201000,918095002,1252201000,158943999,0.15686275,0.14117648,158943999,937987999,1079668999,779044000,1079668999,141681000,0.14117648,0.14901961,141681000,688308000,880026999,546627000,880026999,191718999,0.14901961,0.14901961,191718999,596326999,757767999,404608000,757767999,161441000,0.14901961,0.14901961,161441000,612653000,822910000,451212000,822910000,210257000,0.14901961,0.14901961,210257000,568700000,697149000,358443000,697149000,128449000,0.14901961,0.15294118,128449000,892244001,1033776001,763795001,1033776001,141532000,0.15294118,0.16470589,141532000,623771000,800911000,482239000,800911000,177140000,0.16470589,0.14901961,177140000,863167999,1005646999,686027999,1005646999,142479000,0.14901961,0.14901961,142479000,828563001,986908001,686084001,986908001,158345000,0.14901961,0.15686275,158345000,844623999,986725999,686278999,986725999,142102000,0.15686275,0.14509805,142102000,593271000,770627000,451169000,770627000,177356000,0.14509805,0.14901961,177356000,597440001,774690001,420084001,774690001,177250000,0.14901961,0.14509805,177250000,473476000,618950000,296226000,618950000,145474000,0.14509805,0.16078432,145474000,954872000,1080984000,809398000,1080984000,126112000,0.16078432,0.14901961
USER107,9,190616986,938655987,1080869987,748039001,1080869987,142214000,0.14117648,0.16078432,142214000,719714000,878226999,577500000,878226999,158512999,0.16078432,0.14117648,158512999,1290220001,1451813999,1131707002,1451813999,161593998,0.14117648,0.15686275,161593998,754701999,929690998,593108001,929690998,174988999,0.15686275,0.15686275,174988999,548943999,759212999,373955000,759212999,210269000,0.15686275,0.15294118,210269000,615089000,808841000,404820000,808841000,193752000,0.15294118,0.15294118,193752000,629560001,790613001,435808001,790613001,161053000,0.15294118,0.15294118,161053000,692596999,834331999,531543999,834331999,141735000,0.15294118,0.16078432,141735000,796482000,971381000,654747000,971381000,174899000,0.16078432,0.15294118,174899000,1046298999,1172426001,871399999,1172426001,126127002,0.15294118,0.14901961,126127002,577103002,705250002,450976000,705250002,128147000,0.14901961,0.15686275,128147000,860674997,1002774000,732527997,1002774000,142099003,0.15686275,0.14509805,142099003,531458003,692376003,389359000,692376003,160918000,0.14509805,0.14509805,160918000,410830000,523127000,249912000,523127000,112297000,0.14509805,0.15294118,112297000,346428000,425875000,234131000,425875000,79447000,0.15294118,0.16078432,79447000,702059999,829490999,622612999,829490999,127431000,0.16078432,0.14901961
USER107,10,191156001,1418743999,1577583002,1227587998,1577583002,158839003,0.12941177,0.15294118,158839003,921931002,1096617001,763091999,1096617001,174685999,0.15294118,0.1254902,174685999,752265999,910959999,577580000,910959999,158694000,0.1254902,0.14509805,158694000,640569000,818264000,481875000,818264000,177695000,0.14509805,0.14509805,177695000,566645000,777014000,388950000,777014000,210369000,0.14509805,0.14901961,210369000,599360000,777292000,388991000,777292000,177932000,0.14901961,0.14901961,177932000,628934000,806833000,451002000,806833000,177899000,0.14901961,0.14901961,177899000,754839000,897674000,576940000,897674000,142835000,0.14901961,0.15294118,142835000,593634000,787726000,450799000,787726000,194092000,0.15294118,0.14509805,194092000,1824080989,1982435000,1629988989,1982435000,158354011,0.14509805,0.14509805,158354011,609732011,754471011,451378000,754471011,144739000,0.14509805,0.14117648,144739000,892226000,1034936000,747487000,1034936000,142710000,0.14117648,0.14117648,142710000,500718001,661710000,358008001,661710000,160991999,0.14117648,0.14509805,160991999,472958999,617689000,311967000,617689000,144730001,0.14509805,0.14509805,144730001,502908000,631425000,358177999,631425000,128517000,0.14509805,0.15294118,128517000,1046448002,1172817002,917931002,1172817002,126369000,0.15294118,0.14509805
USER108,1,91964698,2140736678,2233667692,2048771980,2233667692,92931014,0.09019608,0.10980393,92931014,1521944050,1614906013,1429013036,1614906013,92961963,0.10980393,0.121568635,92961963,1399096962,1556337963,1306134999,1556337963,157241001,0.121568635,0.08627451,157241001,967685002,1076505002,810444001,1076505002,108820000,0.08627451,0.09019608,108820000,779442999,888528999,670622999,888528999,109086000,0.09019608,0.098039225,109086000,575707000,687858000,466621000,687858000,112151000,0.098039225,0.08235294,112151000,578445000,641512000,466294000,641512000,63067000,0.08235294,0.08627451,63067000,1739720059,1881811001,1676653059,1881811001,142090942,0.08627451,0.098039225,142090942,1633351938,1872688941,1491260996,1872688941,239337003,0.098039225,0.10588236,239337003,894382004,1068690003,655045001,1068690003,174307999,0.10588236,0.07450981,174307999,1881992206,2007791001,1707684207,2007791001,125798795,0.07450981,0.09019608,125798795,1028339788,1169923793,902540993,1169923793,141584005,0.09019608,0.09411766,141584005,1586339004,1695590006,1444754999,1695590006,109251002,0.09411766,0.09411766,109251002,1291409001,1399945001,1182157999,1399945001,108536000,0.09411766,0.098039225,108536000,3258844065,3368188001,3150308065,3368188001,109343936,0.098039225,0.1254902,109343936,1228862923,1289212934,1119518987,1289212934,60350011,0.1254902,0.16470589
USER108,2,92848634,1243381630,1303405632,1150532996,1303405632,60024002,0.1137255,0.07058824,60024002,990530001,1184961001,930505999,1184961001,194431000,0.07058824,0.078431375,194431000,2041080001,2231633001,1846649001,2231633001,190553000,0.078431375,0.0627451,190553000,1681428040,1807048000,1490875040,1807048000,125619960,0.0627451,0.078431375,125619960,671971960,781792960,546352000,781792960,109821000,0.078431375,0.07450981,109821000,640247000,733286000,530426000,733286000,93039000,0.07450981,0.07450981,93039000,778823000,855724001,685784000,855724001,76901001,0.07450981,0.08235294,76901001,2048497000,2140931000,1971595999,2140931000,92434000,0.08235294,0.09019608,92434000,1351095998,1509008000,1258661998,1509008000,157912002,0.09019608,0.121568635,157912002,1525266017,1699354003,1367354015,1699354003,174087986,0.121568635,0.07450981,174087986,1432938983,1558260985,1258850997,1558260985,125322002,0.07450981,0.09411766,125322002,749180001,858368001,623857999,858368001,109188000,0.09411766,0.08627451,109188000,1816713993,1909622002,1707525993,1909622002,92908009,0.08627451,0.10196079,92908009,887809008,1077942008,794900999,1077942008,190133000,0.10196079,0.09411766,190133000,899940000,1018866000,709807000,1018866000,118926000,0.09411766,0.09411766,118926000,1888544998,1965621001,1769618998,1965621001,77076003,0.09411766,0.10588236
USER108,3,108753944,1042070946,1135276943,933317002,1135276943,93205997,0.11764707,0.10980393,93205997,1181599997,1388881997,1088394000,1388881997,207282000,0.10980393,0.09019608,207282000,1110667996,1235547000,903385996,1235547000,124879004,0.09019608,0.08627451,124879004,966327002,1074657005,841447998,1074657005,108330003,0.08627451,0.08235294,108330003,656523003,698986003,548193000,698986003,42463000,0.08235294,0.054901965,42463000,1615092018,1757075999,1572629018,1757075999,141983981,0.054901965,0.10196079,141983981,827861981,920802981,685878000,920802981,92941000,0.10196079,0.09019608,92941000,3272237989,3446518000,3179296989,3446518000,174280011,0.09019608,0.098039225,174280011,999548013,1158268011,825268002,1158268011,158719998,0.098039225,0.13333334,158719998,1588045999,1696790999,1429326001,1696790999,108745000,0.13333334,0.10196079,108745000,1461783941,1602396000,1353038941,1602396000,140612059,0.10196079,0.10980393,140612059,780638056,938328057,640025997,938328057,157690001,0.10980393,0.09019608,157690001,1400759002,1607688002,1243069001,1607688002,206929000,0.09019608,0.098039225,206929000,2588384003,2746700999,2381455003,2746700999,158316996,0.098039225,0.10196079,158316996,720688996,863417996,562372000,863417996,142729000,0.10196079,0.1254902,142729000,2809606514,2886569006,2666877514,2886569006,76962492,0.1254902,0.10588236
USER108,4,174444997,1123691992,1232870998,949246995,1232870998,109179006,0.078431375,0.09411766,109179006,1150841018,1455427005,1041662012,1455427005,304585987,0.09411766,0.08235294,304585987,2012438994,2171065987,1707853007,2171065987,158626993,0.08235294,0.08627451,158626993,890819993,1048679993,732193000,1048679993,157860000,0.08627451,0.10196079,157860000,655325000,767200000,497465000,767200000,111875000,0.10196079,0.09411766,111875000,642857000,769309000,530982000,769309000,126452000,0.09411766,0.098039225,126452000,1353652001,1446765001,1227200001,1446765001,93113000,0.098039225,0.10588236,93113000,1971181999,2146254999,1878068999,2146254999,175073000,0.10588236,0.098039225,175073000,1434523002,1723256000,1259450002,1723256000,288732998,0.098039225,0.07058824,288732998,2353293999,2690740999,2064561001,2690740999,337447000,0.07058824,0.07450981,337447000,1503185000,1612328000,1165738000,1612328000,109143000,0.07450981,0.11764707,109143000,889199999,1078794999,780056999,1078794999,189595000,0.11764707,0.09019608,189595000,860548999,1051356999,670953999,1051356999,190808000,0.09019608,0.10980393,190808000,939344000,1065122002,748536000,1065122002,125778002,0.10980393,0.10588236,125778002,671384002,715453002,545606000,715453002,44069000,0.10588236,0.07450981,44069000,1349197999,1393200999,1305128999,1393200999,44003000,0.07450981,0.07450981
USER108,5,108389175,1351438169,1461152166,1243048994,1461152166,109713997,0.13333334,0.10980393,109713997,996945004,1172064997,887231007,1172064997,175119993,0.10980393,0.10980393,175119993,1464204017,1638687993,1289084024,1638687993,174483976,0.10980393,0.07058824,174483976,1061651977,1154653976,887168001,1154653976,93001999,0.07058824,0.098039225,93001999,1955548999,2081296999,1862547000,2081296999,125748000,0.098039225,0.078431375,125748000,765063000,907123000,639315000,907123000,142060000,0.078431375,0.09411766,142060000,967162004,1060240001,825102004,1060240001,93077997,0.09411766,0.09411766,93077997,1197306002,1306140996,1104228005,1306140996,108834994,0.09411766,0.121568635,108834994,1104425994,1213516995,995591000,1213516995,109091001,0.121568635,0.121568635,109091001,1755710001,1897172000,1646619000,1897172000,141461999,0.121568635,0.09411766,141461999,1725709993,1851141000,1584247994,1851141000,125431007,0.09411766,0.098039225,125431007,687326006,813208006,561894999,813208006,125882000,0.098039225,0.10196079,125882000,623388000,800534000,497506000,800534000,177146000,0.10196079,0.09411766,177146000,832440002,1023254001,655294002,1023254001,190813999,0.09411766,0.10588236,190813999,769157998,862498998,578343999,862498998,93341000,0.10588236,0.1254902,93341000,1181653987,1225813002,1088312987,1225813002,44159015,0.1254902,0.078431375
USER108,6,76184979,1876719969,2018326978,1800534990,2018326978,141607009,0.13725491,0.10196079,141607009,889686009,1162436009,748079000,1162436009,272750000,0.10196079,0.09019608,272750000,2807910001,2967041001,2535160001,2967041001,159131000,0.09019608,0.07058824,159131000,1324366022,1531701999,1165235022,1531701999,207335977,0.07058824,0.08235294,207335977,658279977,770092977,450944000,770092977,111813000,0.08235294,0.08235294,111813000,547428000,642986000,435615000,642986000,95558000,0.08235294,0.08627451,95558000,658309000,766692000,562751000,766692000,108383000,0.08627451,0.078431375,108383000,2452334005,2576555000,2343951005,2576555000,124220995,0.078431375,0.1137255,124220995,1321575991,1430637996,1197354996,1430637996,109062005,0.1137255,0.11764707,109062005,1770417003,1912305003,1661354998,1912305003,141888000,0.11764707,0.10980393,141888000,1865361980,2023508000,1723473980,2023508000,158146020,0.10980393,0.08627451,158146020,813080020,1020483020,654934000,1020483020,207403000,0.08627451,0.09411766,207403000,658405000,900972000,451002000,900972000,242567000,0.09411766,0.098039225,242567000,789179000,947189000,546612000,947189000,158010000,0.098039225,0.10980393,158010000,641050000,736612000,483040000,736612000,95562000,0.10980393,0.13725491,95562000,1153423001,1246843001,1057861001,1246843001,93420000,0.13725491,0.10588236
USER108,7,190398994,814771993,956562993,624372999,956562993,141791000,0.09019608,0.08627451,141791000,982298002,1042790002,840507002,1042790002,60492000,0.08627451,0.08627451,60492000,3301601001,3394922999,3241109001,3394922999,93321998,0.08627451,0.09411766,93321998,1553332997,1695060997,1460010999,1695060997,141728000,0.09411766,0.121568635,141728000,905643000,998612001,763915000,998612001,92969001,0.121568635,0.121568635,92969001,1320946038,1397981000,1227977037,1397981000,77034962,0.121568635,0.121568635,77034962,917316961,993933963,840281999,993933963,76617002,0.121568635,0.11764707,76617002,2187490990,2378475001,2110873988,2378475001,190984011,0.11764707,0.14117648,190984011,1387699013,1480787012,1196715002,1480787012,93087999,0.14117648,0.14117648,93087999,1274412116,1432389000,1181324117,1432389000,157976884,0.14117648,0.07058824,157976884,1990498896,2180957884,1832522012,2180957884,190458988,0.07058824,0.1137255,190458988,922846987,1129999987,732387999,1129999987,207153000,0.1137255,0.09019608,207153000,799979999,958173000,592826999,958173000,158193001,0.09019608,0.10588236,158193001,1262101000,1436313001,1103907999,1436313001,174212001,0.10588236,0.098039225,174212001,578898001,674484001,404686000,674484001,95586000,0.098039225,0.16078432,95586000,1401549000,1559846000,1305963000,1559846000,158297000,0.16078432,0.11764707
USER108,8,125563000,1137048001,1213781001,1011485001,1213781001,76733000,0.098039225,0.09411766,76733000,1971516998,2112948000,1894783998,2112948000,141431002,0.09411766,0.10980393,141431002,1214411021,1388956001,1072980019,1388956001,174544980,0.10980393,0.09411766,174544980,999869979,1109071979,825324999,1109071979,109202000,0.09411766,0.10980393,109202000,779793001,921546001,670591001,921546001,141753000,0.10980393,0.098039225,141753000,658086000,766432000,516333000,766432000,108346000,0.098039225,0.10980393,108346000,685921999,779198999,577575999,779198999,93277000,0.10980393,0.098039225,93277000,1336300013,1609119001,1243023013,1609119001,272818988,0.098039225,0.10980393,272818988,1670973988,1796228988,1398155000,1796228988,125255000,0.10980393,0.098039225,125255000,1447259976,1669921000,1322004976,1669921000,222661024,0.098039225,0.07450981,222661024,2317699929,2459463024,2095038905,2459463024,141763095,0.07450981,0.10588236,141763095,905448095,1047130095,763685000,1047130095,141682000,0.10588236,0.10980393,141682000,858942999,1016692000,717260999,1016692000,157749001,0.10980393,0.121568635,157749001,608862001,753367001,451113000,753367001,144505000,0.121568635,0.10588236,144505000,707457000,783686000,562952000,783686000,76229000,0.10588236,0.11764707,76229000,1272904006,1382362000,1196675006,1382362000,109457994,0.11764707,0.10196079
USER108,9,125346003,1910569002,2003409002,1785222999,2003409002,92840000,0.09019608,0.098039225,92840000,1057376999,1199493000,964536999,1199493000,142116001,0.098039225,0.078431375,142116001,1617582999,1759749001,1475466998,1759749001,142166002,0.078431375,0.08627451,142166002,1416366002,1525348002,1274200000,1525348002,108982000,0.08627451,0.10588236,108982000,560131000,655703000,451149000,655703000,95572000,0.10588236,0.10196079,95572000,562025000,657850000,466453000,657850000,95825000,0.10196079,0.09411766,95825000,593103000,688824000,497278000,688824000,95721000,0.09411766,0.09411766,95721000,3910013054,4018965002,3814292054,4018965002,108951948,0.09411766,0.11764707,108951948,2219781949,2345416946,2110830001,2345416946,125634997,0.11764707,0.10980393,125634997,1972468998,2097928998,1846834001,2097928998,125460000,0.10980393,0.10196079,125460000,1678622342,1836754999,1553162342,1836754999,158132657,0.10196079,0.10196079,158132657,1819651657,1994054657,1661519000,1994054657,174403000,0.10196079,0.1137255,174403000,1076556992,1218665000,902153992,1218665000,142108008,0.1137255,0.10588236,142108008,1478743008,1587318008,1336635000,1587318008,108575000,0.10588236,0.10588236,108575000,621741000,717135000,513166000,717135000,95394000,0.10588236,0.121568635,95394000,2135848001,2278189000,2040454001,2278189000,142340999,0.121568635,0.058823533
USER108,10,76620011,1009958016,1135675011,933338005,1135675011,125716995,0.11764707,0.098039225,125716995,1942417996,2083862995,1816701001,2083862995,141444999,0.098039225,0.09411766,141444999,1523892000,1600960000,1382447001,1600960000,77068000,0.09411766,0.09019608,77068000,1490260995,1599718000,1413192995,1599718000,109457005,0.09019608,0.098039225,109457005,640241005,765908005,530784000,765908005,125667000,0.098039225,0.09411766,125667000,734095999,843521999,608428999,843521999,109426000,0.09411766,0.08235294,109426000,687072000,747329000,577646000,747329000,60257000,0.08235294,0.07058824,60257000,2496310000,2638002000,2436053000,2638002000,141692000,0.07058824,0.09019608,141692000,858400003,1000664000,716708003,1000664000,142263997,0.09019608,0.09019608,142263997,2856857003,3014935997,2714593006,3014935997,158078994,0.09019608,0.08235294,158078994,3182067944,3291844025,3023988950,3291844025,109776081,0.08235294,0.1137255,109776081,1708922051,1867371051,1599145970,1867371051,158449000,0.1137255,0.11764707,158449000,1742248996,1982020999,1583799996,1982020999,239772003,0.11764707,0.09019608,239772003,1173177987,1298856003,933405984,1298856003,125678016,0.09019608,0.12941177,125678016,703317016,812659016,577639000,812659016,109342000,0.12941177,0.16470589,109342000,857170000,966859000,747828000,966859000,109689000,0.16470589,0.10980393
