subject,holdtime1,downdown1,updown1,pressure1,fingerarea1,holdtime2,downdown2,updown2,pressure2,fingerarea2,holdtime3,downdown3,updown3,pressure3,fingerarea3,holdtime4,downdown4,updown4,pressure4,fingerarea4,holdtime5,downdown5,updown5,pressure5,fingerarea5,holdtime6,downdown6,updown6,pressure6,fingerarea6,holdtime7,downdown7,updown7,pressure7,fingerarea7,holdtime8,downdown8,updown8,pressure8,fingerarea8,holdtime9,downdown9,updown9,pressure9,fingerarea9,holdtime10,downdown10,updown10,pressure10,fingerarea10,holdtime11,downdown11,updown11,pressure11,fingerarea11,holdtime12,downdown12,updown12,pressure12,fingerarea12,holdtime13,pressure13,fingerarea13,meanholdtime,meanpressure,meanfingerarea,meanxaccelaration,meanyaccelaration,meanzaccelaration,velocity,totaltime,totaldistance
702,164,537,373,0.1248,0.290323,117,248,131,0.2256,0.322581,98,434,336,0.2592,0.387097,135,246,111,0.2208,0.419355,136,183,47,0.2016,0.451613,124,236,112,0.3696,0.419355,143,564,421,0.1104,0.258065,154,266,112,0.1392,0.290323,120,177,57,0.264,0.419355,139,242,103,0.24,0.322581,122,166,44,0.1728,0.290323,125,363,238,0.1968,0.354839,119,0.2784,0.451613,130.461538,0.215631,0.359801,-0.673611,5.451356,8.076839,1.353506,3781,332.540152
702,124,526,402,0.1392,0.290323,151,353,202,0.192,0.322581,115,693,578,0.1872,0.354839,125,255,130,0.2496,0.419355,107,224,117,0.1824,0.387097,127,286,159,0.216,0.354839,116,617,501,0.1392,0.258065,99,190,91,0.2544,0.322581,145,201,56,0.1872,0.387097,133,335,202,0.2736,0.387097,127,182,55,0.1584,0.290323,126,291,165,0.192,0.322581,148,0.2064,0.419355,126.384615,0.198277,0.347395,-1.039625,6.275364,7.41566,1.240926,4301,325.671076
702,142,604,462,0.144,0.290323,134,473,339,0.1248,0.322581,115,509,394,0.1776,0.290323,148,310,162,0.168,0.387097,117,204,87,0.1728,0.322581,119,308,189,0.1488,0.354839,141,626,485,0.1152,0.258065,136,299,163,0.2208,0.483871,118,299,181,0.1872,0.322581,148,235,87,0.1632,0.354839,125,241,116,0.1728,0.290323,108,349,241,0.1584,0.258065,126,0.1872,0.387097,129,0.164677,0.332506,-0.927051,5.949211,7.694389,1.08859,4583,325.192421
702,140,648,508,0.1344,0.258065,128,406,278,0.1728,0.354839,117,763,646,0.2112,0.354839,129,251,122,0.3024,0.516129,145,222,77,0.2352,0.451613,116,399,283,0.2592,0.419355,135,593,458,0.1392,0.290323,189,244,55,0.1392,0.290323,137,224,87,0.2592,0.387097,124,245,121,0.2352,0.451613,115,171,56,0.1728,0.322581,106,292,186,0.216,0.354839,110,0.2352,0.354839,130.076923,0.208615,0.369727,-0.976949,5.42472,8.050699,1.202501,4568,323.352971
702,133,454,321,0.1728,0.354839,107,451,344,0.1632,0.290323,134,485,351,0.1488,0.290323,113,232,119,0.2448,0.387097,127,214,87,0.2064,0.387097,124,285,161,0.288,0.451613,136,717,581,0.1296,0.258065,140,227,87,0.216,0.354839,128,247,119,0.1776,0.354839,125,223,98,0.2064,0.290323,126,210,84,0.1728,0.387097,113,316,203,0.168,0.258065,108,0.2592,0.419355,124.153846,0.196431,0.344913,-1.680223,6.861494,6.770169,1.242008,4169,330.656057
702,142,488,346,0.1584,0.322581,124,427,303,0.2256,0.419355,132,455,323,0.168,0.322581,116,191,75,0.264,0.451613,135,180,45,0.2208,0.419355,117,282,165,0.3264,0.387097,123,622,499,0.1344,0.258065,138,303,165,0.1968,0.322581,109,184,75,0.1872,0.354839,146,299,153,0.1776,0.322581,115,181,66,0.2496,0.322581,135,319,184,0.1968,0.258065,129,0.2064,0.354839,127.769231,0.208615,0.347395,-1.706329,6.878668,6.750866,1.276676,4060,330.72143
702,134,441,307,0.1392,0.290323,116,338,222,0.1776,0.322581,134,471,337,0.192,0.290323,143,241,98,0.2592,0.419355,118,206,88,0.24,0.451613,101,400,299,0.3264,0.419355,145,587,442,0.096,0.258065,162,335,173,0.1728,0.322581,131,238,107,0.2064,0.387097,141,221,80,0.24,0.419355,117,162,45,0.2064,0.290323,152,321,169,0.2112,0.258065,134,0.1968,0.354839,132.923077,0.204923,0.344913,-1.521262,6.688674,6.969107,1.290437,4095,314.409668
702,125,463,338,0.1584,0.354839,127,400,273,0.1344,0.322581,116,514,398,0.1728,0.322581,112,231,119,0.192,0.354839,143,208,65,0.216,0.419355,119,244,125,0.2832,0.419355,151,553,402,0.144,0.322581,151,257,106,0.2592,0.419355,155,221,66,0.216,0.419355,152,260,108,0.312,0.451613,117,194,77,0.1968,0.387097,140,307,167,0.1872,0.290323,109,0.264,0.387097,132.076923,0.210462,0.37469,-2.030686,6.704168,6.827952,1.262811,3961,328.283888
702,116,474,358,0.1536,0.258065,142,408,266,0.1536,0.322581,124,551,427,0.1488,0.290323,137,310,173,0.144,0.322581,128,184,56,0.2256,0.419355,128,265,137,0.3072,0.419355,135,626,491,0.168,0.258065,129,259,130,0.192,0.354839,116,185,69,0.2112,0.419355,153,328,175,0.2352,0.322581,141,197,56,0.144,0.290323,115,316,201,0.2208,0.290323,112,0.2544,0.419355,128.923077,0.1968,0.337469,-1.216036,6.182197,7.457581,1.18097,4215,320.079301
702,132,766,634,0.1488,0.322581,146,452,306,0.1776,0.322581,128,583,455,0.1632,0.322581,131,873,742,0.2016,0.451613,127,390,263,0.2208,0.387097,104,394,290,0.192,0.387097,142,648,506,0.12,0.290323,146,308,162,0.2112,0.419355,128,259,131,0.2112,0.322581,145,398,253,0.2016,0.354839,116,235,119,0.1392,0.290323,117,640,523,0.1488,0.290323,143,0.1728,0.354839,131.153846,0.1776,0.347395,-0.671838,6.021406,7.624473,0.877617,6089,337.657016
702,143,533,390,0.1248,0.258065,134,494,360,0.1584,0.322581,135,538,403,0.1488,0.354839,128,633,505,0.2352,0.354839,163,416,253,0.144,0.354839,117,281,164,0.1968,0.387097,134,614,480,0.072,0.258065,146,318,172,0.1968,0.387097,111,338,227,0.2256,0.354839,134,316,182,0.1824,0.387097,133,254,121,0.1488,0.354839,102,304,202,0.1248,0.258065,127,0.1872,0.451613,131.307692,0.165046,0.344913,-0.774754,6.399321,7.333877,0.966303,5166,341.782492
702,156,546,390,0.0864,0.258065,117,452,335,0.1824,0.322581,107,510,403,0.1728,0.322581,131,372,241,0.2448,0.387097,133,316,183,0.1728,0.387097,125,490,365,0.144,0.354839,132,631,499,0.1248,0.290323,141,354,213,0.168,0.419355,127,301,174,0.168,0.354839,152,259,107,0.1872,0.387097,153,283,130,0.12,0.322581,138,414,276,0.1248,0.225806,154,0.1488,0.419355,135.846154,0.157292,0.342432,-1.098271,6.139481,7.50512,0.931991,5082,329.209855
702,135,507,372,0.1488,0.322581,144,438,294,0.1152,0.322581,120,487,367,0.1584,0.354839,120,336,216,0.2256,0.419355,146,411,265,0.1584,0.419355,98,264,166,0.1488,0.354839,211,665,454,0.0864,0.225806,153,363,210,0.2736,0.516129,135,266,131,0.2064,0.387097,134,270,136,0.2016,0.451613,131,248,117,0.1152,0.322581,106,373,267,0.1248,0.258065,133,0.1872,0.419355,135.846154,0.165415,0.367246,-0.955551,6.407586,7.315023,1.034127,4761,326.951928
702,115,414,299,0.1488,0.290323,130,430,300,0.1872,0.290323,141,585,444,0.1344,0.290323,58,1380,1322,0.0624,0.193548,170,430,260,0.2448,0.354839,89,311,222,0.192,0.387097,54,770,716,0.0768,0.290323,168,379,211,0.1632,0.354839,126,217,91,0.1872,0.354839,136,335,199,0.264,0.387097,150,206,56,0.1152,0.290323,135,393,258,0.192,0.258065,111,0.1776,0.354839,121.769231,0.165046,0.315136,-0.801344,6.094429,7.605297,1.005579,5961,330.44566
702,160,519,359,0.12,0.258065,135,474,339,0.1776,0.322581,143,518,375,0.1824,0.290323,134,280,146,0.2016,0.354839,146,286,140,0.1824,0.419355,96,395,299,0.2112,0.354839,151,596,445,0.1056,0.193548,135,261,126,0.1968,0.419355,130,262,132,0.2256,0.387097,162,249,87,0.1488,0.322581,137,260,123,0.1152,0.225806,134,349,215,0.1536,0.290323,123,0.2256,0.419355,137.384615,0.1728,0.327543,-1.561158,5.868833,7.673796,1.070457,4572,337.048872
702,158,518,360,0.1488,0.354839,141,443,302,0.144,0.322581,150,468,318,0.1488,0.290323,154,360,206,0.1872,0.387097,156,301,145,0.192,0.419355,117,320,203,0.2448,0.419355,157,575,418,0.1152,0.258065,151,302,151,0.1872,0.354839,147,262,115,0.1584,0.354839,189,359,170,0.1776,0.354839,142,279,137,0.1344,0.258065,137,497,360,0.1488,0.258065,118,0.192,0.387097,147.461538,0.167631,0.33995,-1.731917,6.628152,6.979294,0.964835,4802,330.71645
702,143,478,335,0.1776,0.290323,136,412,276,0.144,0.322581,106,488,382,0.192,0.290323,129,281,152,0.1824,0.387097,136,331,195,0.1776,0.419355,98,353,255,0.192,0.387097,115,552,437,0.1248,0.258065,126,245,119,0.2112,0.419355,151,250,99,0.192,0.322581,183,319,136,0.1488,0.354839,124,278,154,0.1296,0.354839,133,395,262,0.1248,0.225806,128,0.2112,0.354839,131.384615,0.169846,0.337469,-1.599937,6.687454,6.96898,1.032659,4510,326.718343
702,149,471,322,0.1104,0.258065,124,356,232,0.2064,0.322581,109,448,339,0.1776,0.322581,108,312,204,0.2256,0.354839,127,279,152,0.1728,0.354839,89,318,229,0.2304,0.387097,125,527,402,0.1152,0.258065,144,242,98,0.1824,0.387097,128,267,139,0.1776,0.354839,152,255,103,0.1632,0.322581,124,282,158,0.1632,0.322581,141,464,323,0.1584,0.290323,109,0.1968,0.354839,125.307692,0.175385,0.330025,-1.692183,6.60025,7.008991,1.060837,4330,329.241976
702,151,483,332,0.1488,0.258065,118,346,228,0.2016,0.322581,115,442,327,0.1872,0.354839,118,288,170,0.1968,0.322581,143,282,139,0.2736,0.419355,98,758,660,0.2448,0.451613,143,598,455,0.1392,0.258065,138,275,137,0.1872,0.322581,126,283,157,0.2256,0.387097,124,264,140,0.1872,0.322581,107,225,118,0.1584,0.290323,115,356,241,0.1584,0.290323,107,0.2304,0.290323,123.307692,0.195323,0.330025,-1.57215,6.470376,7.173155,1.053709,4707,334.607525
702,167,524,357,0.144,0.258065,148,410,262,0.1152,0.290323,119,488,369,0.192,0.290323,108,428,320,0.2256,0.483871,133,265,132,0.1824,0.322581,118,369,251,0.2208,0.322581,148,589,441,0.1248,0.290323,126,274,148,0.1968,0.387097,129,261,132,0.2304,0.387097,144,452,308,0.2448,0.387097,106,202,96,0.1296,0.322581,143,383,240,0.1488,0.258065,127,0.1488,0.258065,132,0.177231,0.327543,-1.262596,6.445456,7.243093,1.019822,4772,331.670816
702,143,502,359,0.1584,0.290323,132,344,212,0.1488,0.322581,151,483,332,0.144,0.290323,110,273,163,0.1776,0.354839,127,272,145,0.1968,0.387097,123,352,229,0.2208,0.387097,124,576,452,0.1296,0.225806,159,290,131,0.1584,0.322581,119,355,236,0.2352,0.387097,136,1015,879,0.2256,0.354839,153,356,203,0.1344,0.322581,122,417,295,0.1536,0.354839,143,0.192,0.354839,134,0.175015,0.334988,-1.35803,6.296233,7.367292,0.816667,5378,325.568745
702,152,524,372,0.12,0.258065,126,336,210,0.1824,0.322581,124,432,308,0.1392,0.322581,121,268,147,0.3024,0.483871,134,285,151,0.2784,0.451613,88,371,283,0.2064,0.387097,133,551,418,0.1344,0.290323,142,311,169,0.216,0.290323,114,306,192,0.2352,0.387097,136,279,143,0.1584,0.322581,133,303,170,0.1056,0.290323,140,415,275,0.1344,0.290323,125,0.2064,0.354839,128.307692,0.186092,0.342432,-1.318319,6.022591,7.606264,1.006985,4506,331.316235
702,159,457,298,0.1536,0.322581,124,367,243,0.1824,0.322581,115,488,373,0.1824,0.290323,109,294,185,0.2544,0.451613,127,368,241,0.168,0.354839,107,273,166,0.1968,0.387097,161,561,400,0.096,0.258065,133,266,133,0.2208,0.354839,127,258,131,0.2256,0.387097,169,287,118,0.1392,0.290323,126,215,89,0.1152,0.290323,153,341,188,0.1536,0.258065,145,0.2352,0.387097,135,0.178708,0.334988,-1.379624,6.212067,7.435228,1.147358,4320,327.775607
702,142,450,308,0.1584,0.322581,143,398,255,0.1104,0.290323,127,529,402,0.1584,0.322581,129,345,216,0.192,0.387097,126,269,143,0.192,0.419355,125,257,132,0.2544,0.451613,146,565,419,0.1584,0.258065,135,343,208,0.2112,0.354839,108,278,170,0.1872,0.387097,149,283,134,0.1872,0.322581,105,290,185,0.1104,0.290323,126,409,283,0.1248,0.225806,140,0.1584,0.322581,130.846154,0.169477,0.334988,-1.406421,6.244412,7.389278,1.052187,4556,337.75359
1200,76,567,491,0.144,0.225806,97,1123,1026,0.144,0.290323,85,566,481,0.3024,0.870968,66,2119,2053,0.2112,0.645161,96,594,498,0.1488,0.290323,82,1297,1215,0.3024,0.774194,71,806,735,0.1008,0.290323,85,2364,2279,0.1248,0.225806,88,853,765,0.0192,0.193548,75,466,391,0.3024,0.741935,83,492,409,0.1632,0.354839,100,391,291,0.1776,0.258065,52,0.1824,0.483871,81.230769,0.178708,0.434243,4.117129,4.568563,7.629999,0.536039,11690,344.502459
1200,18,700,682,0.0192,0.225806,52,795,743,0.3024,0.774194,129,477,348,0.1392,0.290323,83,449,366,0.168,0.483871,68,354,286,0.144,0.419355,70,887,817,0.144,0.419355,94,907,813,0.1104,0.322581,63,743,680,0.1488,0.387097,61,571,510,0.1488,0.258065,81,440,359,0.1344,0.258065,92,449,357,0.168,0.290323,94,368,274,0.3024,0.612903,88,0.3024,0.774194,76.384615,0.171692,0.424318,1.782955,4.821761,8.309031,0.628935,7228,348.265228
1200,76,593,517,0.1344,0.290323,60,530,470,0.1248,0.225806,60,471,411,0.3024,0.741935,100,500,400,0.1296,0.322581,58,325,267,0.1248,0.258065,82,552,470,0.1632,0.258065,59,815,756,0.144,0.322581,70,766,696,0.168,0.322581,64,1151,1087,0.2736,0.806452,76,483,407,0.1344,0.258065,91,615,524,0.144,0.387097,83,335,252,0.1344,0.258065,96,0.1488,0.419355,75,0.163569,0.37469,1.929485,5.023818,8.192003,0.602907,7232,344.690715
1200,85,565,480,0.1296,0.322581,70,522,452,0.1488,0.290323,87,402,315,0.1296,0.387097,100,423,323,0.0192,0.193548,87,457,370,0.0192,0.193548,60,444,384,0.1296,0.258065,90,955,865,0.12,0.290323,80,949,869,0.1344,0.258065,28,549,521,0.1344,0.612903,64,950,886,0.1488,0.387097,88,859,771,0.1296,0.225806,90,362,272,0.264,0.580645,73,0.3024,0.83871,77.076923,0.1392,0.372208,1.675032,4.85391,8.349836,0.540707,7510,319.812372
1200,72,622,550,0.1488,0.290323,87,394,307,0.144,0.322581,76,622,546,0.1344,0.322581,91,472,381,0.1584,0.451613,65,317,252,0.1344,0.387097,65,668,603,0.0912,0.225806,67,1435,1368,0.12,0.225806,64,697,633,0.1248,0.290323,81,805,724,0.1488,0.387097,84,459,375,0.1248,0.225806,101,537,436,0.1536,0.354839,91,402,311,0.1392,0.258065,83,0.1584,0.322581,79,0.136985,0.312655,1.391733,4.615065,8.533959,0.58948,7513,345.661564
1200,59,545,486,0.1248,0.225806,70,554,484,0.1344,0.290323,77,433,356,0.1584,0.419355,90,441,351,0.168,0.290323,64,334,270,0.1008,0.258065,68,2273,2205,0.1536,0.290323,55,679,624,0.1296,0.322581,87,1604,1517,0.144,0.290323,67,551,484,0.1104,0.290323,78,472,394,0.1248,0.258065,110,465,355,0.1728,0.322581,113,422,309,0.12,0.193548,69,0.3024,0.741935,77.461538,0.149538,0.322581,1.272806,4.70936,8.500751,0.620032,8842,324.484489
1200,71,834,763,0.2256,0.548387,50,478,428,0.2544,0.741935,80,449,369,0.1584,0.387097,69,420,351,0.0672,0.290323,101,375,274,0.1344,0.322581,76,703,627,0.1536,0.322581,53,652,599,0.2208,0.451613,77,1006,929,0.1344,0.258065,53,646,593,0.0912,0.193548,51,589,538,0.0864,0.225806,82,579,497,0.144,0.290323,86,361,275,0.1056,0.225806,83,0.1248,0.290323,71.692308,0.146215,0.349876,1.266302,5.259002,8.168889,0.567214,7175,319.334276
1200,91,596,505,0.1296,0.354839,100,463,363,0.1248,0.258065,82,399,317,0.3024,0.741935,99,438,339,0.168,0.258065,64,513,449,0.12,0.258065,51,632,581,0.1104,0.225806,83,584,501,0.3024,0.612903,67,1051,984,0.1584,0.451613,110,594,484,0.1296,0.354839,74,455,381,0.168,0.451613,104,473,369,0.1536,0.322581,96,365,269,0.1344,0.225806,72,0.264,0.806452,84.076923,0.174277,0.409429,1.306647,5.141249,8.242373,0.652324,6635,334.829663
1200,75,933,858,0.1008,0.225806,106,471,365,0.1968,0.741935,89,426,337,0.2688,0.774194,91,439,348,0.1824,0.483871,66,311,245,0.3024,0.741935,91,542,451,0.1248,0.258065,50,532,482,0.1152,0.419355,113,802,689,0.1056,0.16129,75,500,425,0.1152,0.290323,94,448,354,0.1104,0.225806,109,452,343,0.1152,0.258065,111,372,261,0.264,0.580645,98,0.1728,0.483871,89.846154,0.167262,0.434243,1.451519,5.194773,8.179779,0.647925,6326,345.503803
1200,68,913,845,0.1152,0.290323,73,536,463,0.3024,0.83871,90,411,321,0.1536,0.322581,76,508,432,0.1584,0.322581,60,393,333,0.2688,0.709677,90,766,676,0.1344,0.290323,70,792,722,0.1152,0.225806,73,659,586,0.1152,0.290323,88,438,350,0.1536,0.387097,81,556,475,0.1344,0.258065,69,459,390,0.1344,0.258065,86,336,250,0.144,0.290323,80,0.1536,0.322581,77.230769,0.160246,0.369727,1.322186,5.111943,8.258304,0.637455,6847,349.274357
1200,104,568,464,0.2208,0.580645,82,427,345,0.12,0.258065,90,343,253,0.3024,0.709677,85,726,641,0.3024,0.709677,70,634,564,0.3024,0.741935,78,617,539,0.1008,0.225806,74,684,610,0.2496,0.516129,79,663,584,0.1152,0.225806,77,1085,1008,0.2592,0.709677,77,520,443,0.1104,0.225806,86,502,416,0.2592,0.645161,99,358,259,0.1296,0.258065,68,0.1392,0.258065,82.230769,0.200862,0.466501,1.294112,5.049314,8.301123,0.612031,7195,329.464671
1200,75,603,528,0.2352,0.548387,82,688,606,0.144,0.290323,83,487,404,0.1248,0.290323,63,446,383,0.1056,0.290323,89,336,247,0.1248,0.290323,96,541,445,0.1488,0.225806,67,1371,1304,0.144,0.354839,85,872,787,0.1248,0.225806,66,497,431,0.1104,0.258065,82,435,353,0.1632,0.387097,100,477,377,0.1488,0.387097,81,371,290,0.1392,0.322581,68,0.1584,0.322581,79.769231,0.144,0.322581,1.216024,4.973379,8.357755,0.638591,7192,325.968279
1200,54,885,831,0.1488,0.419355,97,517,420,0.1488,0.322581,110,468,358,0.2064,0.548387,87,540,453,0.3024,0.774194,80,450,370,0.1584,0.387097,78,794,716,0.1584,0.419355,93,885,792,0.1296,0.258065,84,907,823,0.144,0.290323,70,1206,1136,0.2736,0.741935,66,608,542,0.1152,0.225806,79,652,573,0.168,0.322581,83,403,320,0.1488,0.290323,49,0.1056,0.258065,79.230769,0.169846,0.404466,1.24373,4.992567,8.341882,0.518428,8364,344.312472
1200,77,642,565,0.0864,0.258065,100,962,862,0.1296,0.258065,100,406,306,0.1536,0.322581,92,532,440,0.1584,0.322581,63,318,255,0.144,0.322581,78,1724,1646,0.1536,0.258065,92,753,661,0.1248,0.483871,64,2477,2413,0.2736,0.741935,89,1669,1580,0.1008,0.225806,99,529,430,0.12,0.225806,103,576,473,0.1344,0.258065,107,467,360,0.1344,0.322581,69,0.1152,0.258065,87.153846,0.140677,0.327543,1.395762,5.313654,8.107872,0.506066,11124,340.989187
1200,79,942,863,0.1392,0.483871,81,749,668,0.12,0.290323,105,439,334,0.1536,0.419355,85,413,328,0.1824,0.483871,114,432,318,0.1296,0.258065,93,931,838,0.1344,0.225806,71,1537,1466,0.072,0.258065,70,1427,1357,0.0912,0.258065,112,638,526,0.0192,0.193548,85,658,573,0.144,0.290323,94,519,425,0.1584,0.322581,74,359,285,0.12,0.225806,92,0.1488,0.387097,88.846154,0.124062,0.315136,1.048937,5.14903,8.248428,0.528922,9136,329.626265
1200,99,697,598,0.1104,0.258065,105,491,386,0.3024,0.741935,110,412,302,0.1392,0.258065,67,394,327,0.264,0.741935,74,294,220,0.1392,0.225806,69,686,617,0.1296,0.290323,94,1032,938,0.1104,0.193548,78,753,675,0.12,0.258065,80,533,453,0.1008,0.322581,92,416,324,0.3024,0.645161,96,625,529,0.3024,0.645161,101,408,307,0.1344,0.225806,91,0.1392,0.322581,88.923077,0.176492,0.394541,1.215725,5.236338,8.192164,0.608931,6832,341.57335
1200,58,711,653,0.0816,0.193548,97,519,422,0.3024,0.741935,99,465,366,0.1536,0.516129,85,654,569,0.1104,0.225806,81,730,649,0.3024,0.741935,64,599,535,0.1344,0.290323,68,647,579,0.1152,0.290323,66,778,712,0.3024,0.741935,96,494,398,0.1056,0.225806,66,751,685,0.1344,0.322581,54,518,464,0.0912,0.258065,90,662,572,0.096,0.290323,81,0.1152,0.193548,77.307692,0.157292,0.387097,1.164526,5.267474,8.177442,0.531146,7609,340.023758
1200,56,706,650,0.1968,0.483871,99,561,462,0.1344,0.290323,103,480,377,0.3024,0.677419,131,468,337,0.1152,0.258065,90,362,272,0.1632,0.612903,95,739,644,0.12,0.258065,51,669,618,0.3024,0.612903,112,778,666,0.1248,0.225806,77,557,480,0.216,0.677419,93,591,498,0.1344,0.354839,97,721,624,0.144,0.290323,96,432,336,0.1344,0.354839,78,0.1824,0.516129,90.615385,0.174646,0.431762,1.096118,4.934968,8.393945,0.542144,7142,333.627051
1200,64,920,856,0.1344,0.483871,85,482,397,0.144,0.322581,49,400,351,0.1008,0.290323,107,393,286,0.144,0.322581,67,330,263,0.12,0.258065,113,480,367,0.3024,0.83871,97,651,554,0.2832,0.645161,77,576,499,0.2544,0.741935,85,496,411,0.1344,0.322581,62,625,563,0.1392,0.387097,99,732,633,0.2448,0.580645,85,367,282,0.1008,0.258065,103,0.1632,0.419355,84.076923,0.174277,0.451613,0.83431,4.901633,8.440229,0.588993,6555,328.147846
1200,101,667,566,0.216,0.548387,79,344,265,0.3024,0.903226,96,459,363,0.0192,0.193548,93,392,299,0.1536,0.419355,99,370,271,0.1392,0.290323,93,518,425,0.1296,0.258065,79,666,587,0.12,0.290323,67,604,537,0.2496,0.645161,95,475,380,0.1344,0.387097,113,468,355,0.1296,0.258065,80,478,398,0.1152,0.225806,83,353,270,0.1296,0.354839,61,0.1248,0.258065,87.615385,0.151015,0.387097,1.239068,4.977407,8.34537,0.67634,5855,337.060565
1200,85,571,486,0.096,0.258065,98,401,303,0.1392,0.290323,86,408,322,0.3024,0.741935,104,439,335,0.0192,0.193548,96,399,303,0.168,0.387097,81,704,623,0.1296,0.225806,79,617,538,0.1104,0.225806,76,493,417,0.1248,0.193548,87,412,325,0.1248,0.258065,68,494,426,0.1968,0.645161,102,532,430,0.3024,0.645161,92,428,336,0.1152,0.225806,77,0.1296,0.290323,87,0.150646,0.352357,1.304748,5.142814,8.240693,0.66278,5975,346.904096
1200,100,638,538,0.1536,0.516129,79,395,316,0.1584,0.387097,80,491,411,0.12,0.290323,92,546,454,0.144,0.451613,64,396,332,0.1104,0.258065,103,856,753,0.1296,0.290323,63,2078,2015,0.0672,0.193548,102,551,449,0.12,0.258065,118,507,389,0.2592,0.741935,83,554,471,0.1104,0.225806,124,526,402,0.0192,0.193548,106,454,348,0.2544,0.516129,89,0.1248,0.290323,92.538462,0.136246,0.354839,1.274417,5.230306,8.185016,0.562445,8081,335.003234
1200,64,747,683,0.1776,0.516129,80,356,276,0.144,0.258065,80,365,285,0.1296,0.258065,104,469,365,0.3024,0.903226,78,327,249,0.1056,0.290323,94,880,786,0.3024,0.774194,81,639,558,0.096,0.258065,67,541,474,0.1344,0.225806,104,463,359,0.1296,0.258065,81,516,435,0.1392,0.258065,98,500,402,0.1392,0.322581,90,368,278,0.1152,0.258065,105,0.12,0.322581,86.615385,0.156554,0.377171,1.18551,5.038482,8.318032,0.626479,6276,327.116686
1200,76,610,534,0.1728,0.483871,58,276,218,0.2208,0.645161,51,412,361,0.144,0.451613,86,468,382,0.1104,0.290323,106,368,262,0.1248,0.290323,93,567,474,0.12,0.258065,81,615,534,0.1824,0.451613,87,578,491,0.1296,0.322581,78,409,331,0.1104,0.225806,28,471,443,0.0576,0.193548,70,591,521,0.216,0.548387,94,415,321,0.1296,0.290323,70,0.1056,0.322581,75.230769,0.140308,0.367246,1.440504,5.274403,8.133276,0.643982,5850,321.658842
1200,74,655,581,0.2736,0.870968,69,346,277,0.1344,0.387097,88,416,328,0.1296,0.258065,85,388,303,0.3024,0.903226,115,339,224,0.1536,0.387097,100,546,446,0.1536,0.483871,28,566,538,0.1728,0.483871,92,513,421,0.2304,0.709677,77,431,354,0.1008,0.290323,112,473,361,0.1536,0.387097,89,457,368,0.12,0.322581,101,364,263,0.1104,0.354839,142,0.2832,0.903226,90.153846,0.178338,0.51861,1.343308,5.183988,8.211778,0.673572,5636,307.930861
1200,88,578,490,0.216,0.483871,99,366,267,0.1152,0.290323,98,336,238,0.12,0.258065,115,441,326,0.3024,0.903226,68,310,242,0.0912,0.258065,105,1531,1426,0.1152,0.354839,100,1043,943,0.24,0.516129,21,495,474,0.0384,0.193548,76,1027,951,0.1056,0.193548,80,437,357,0.3024,0.83871,84,608,524,0.1392,0.322581,89,414,325,0.1488,0.354839,80,0.1296,0.290323,84.846154,0.158769,0.404466,1.235592,5.110942,8.270275,0.579248,7666,320.106957
1200,84,599,515,0.216,0.580645,93,376,283,0.2688,0.645161,78,395,317,0.0192,0.193548,52,410,358,0.1152,0.387097,71,298,227,0.1056,0.193548,86,1494,1408,0.1296,0.290323,89,707,618,0.096,1,70,1104,1034,0.0864,0.225806,96,520,424,0.1152,0.290323,92,473,381,0.264,0.709677,114,496,382,0.2688,0.612903,79,392,313,0.2832,0.548387,89,0.1248,0.258065,84.076923,0.160985,0.456576,1.146362,5.032624,8.332501,0.609457,7353,328.628281
1200,74,990,916,0.0864,0.193548,80,479,399,0.12,0.516129,92,462,370,0.1056,0.193548,107,407,300,0.0192,0.193548,77,296,219,0.1296,0.225806,77,453,376,0.1392,0.387097,117,650,533,0.1152,0.258065,89,666,577,0.0192,0.193548,102,424,322,0.1248,0.387097,107,509,402,0.2784,0.774194,121,482,361,0.2448,0.580645,92,410,318,0.1248,0.258065,59,0.12,0.290323,91.846154,0.125169,0.342432,1.102737,5.058119,8.319183,0.648267,6287,354.132059
1200,98,666,568,0.0912,0.258065,104,359,255,0.1392,0.290323,107,444,337,0.3024,0.903226,111,461,350,0.3024,0.806452,81,330,249,0.1824,0.612903,75,1434,1359,0.3024,0.774194,68,2547,2479,0.0864,0.258065,91,896,805,0.1152,0.258065,107,722,615,0.1104,0.290323,91,523,432,0.2544,1,99,490,391,0.2736,0.580645,102,338,236,0.3024,0.548387,85,0.1824,0.451613,93.769231,0.203446,0.540943,1.130201,5.148512,8.25713,0.554015,9295,340.459531
1200,87,632,545,0.1104,0.225806,109,347,238,0.144,0.322581,84,371,287,0.1728,0.483871,67,352,285,0.1152,0.258065,72,325,253,0.1296,0.290323,74,661,587,0.1584,0.322581,69,596,527,0.1008,0.225806,83,543,460,0.1056,0.225806,88,470,382,0.1392,0.354839,77,527,450,0.2016,0.709677,119,567,448,0.0192,0.193548,111,429,318,0.1872,0.451613,86,0.1392,0.354839,86.615385,0.132554,0.33995,1.196963,5.199792,8.216336,0.655849,5906,351.851794
